thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,RA,Dec,FluxErr,InnerRad,OuterRad,Gain,ReadNoise,Filter
75.3668441772461,173,165,575,592,9,22,582.6831825172444,15.090852201000843,12.852845339721576,8.383972753924247,5.195131736564974,4.034065246582031,2.2278099060058594,0.5823060870170593,0.10380249470472336,0.15913188457489014,-0.1286424994468689,44534.52734375,32357.63228923143,690.2589721679688,731.65380859375,582,14,581,13,0,298.3170310660712,18.6544669318233,1132.6081644690387,20.0,30.0,1.5,30,R

75.3668441772461,128,125,1896,1908,10,22,1901.8495239425483,16.209010578603724,7.422433856441266,6.125430143274166,1.1495534620992345,2.844958782196045,2.335395574569702,0.5285833477973938,0.1387597918510437,0.16814091801643372,-0.05208183079957962,33731.26171875,32828.37627271691,710.6810913085938,815.9287109375,1902,16,1902,15,0,298.5323157001237,18.642801395020875,1120.472316979347,20.0,30.0,1.5,30,R

75.3668441772461,65,58,2851,2859,15,23,2855.245734079636,18.593479921702368,4.093720316941052,4.614205419618834,0.0969103026722884,2.152130126953125,2.0189754962921143,1.3925584554672241,0.2443980872631073,0.2168298363685608,-0.010265990160405636,7999.41748046875,8954.497381114868,209.24868774414062,275.8172912597656,2855,18,2855,18,0,298.6878510528035,18.63450736766932,1099.9664398731688,20.0,30.0,1.5,30,R

75.3668441772461,41,37,298,307,17,24,302.2867325367759,20.38650453374357,5.295305006480326,2.9791179364115585,2.574418684583099,2.6382038593292236,1.146430492401123,0.5740349888801575,0.3256682753562927,0.5788669586181641,-0.5628555417060852,4201.27099609375,12938.795403034239,142.5142822265625,174.70654296875,302,20,302,20,0,298.27130891055464,18.657779387415673,1085.1886373022312,20.0,30.0,1.5,30,R

75.3668441772461,64,55,60,68,17,29,62.988210360748006,22.395753889133594,4.4314505596556515,9.284516141709531,3.2051892439926846,3.2981958389282227,1.6845983266830444,1.1094014644622803,0.3007555902004242,0.14354905486106873,-0.20765294134616852,6139.560546875,18699.905066307823,129.6285400390625,160.76510620117188,63,24,63,23,1,298.232260441154,18.66021227396566,1074.8218986839763,20.0,30.0,1.5,30,R

75.3668441772461,30,27,2402,2408,24,29,2405.050020879483,26.33249151905915,2.2675531011933288,2.1164214887535255,0.3047834244314789,1.583034634590149,1.3703926801681519,0.6638820767402649,0.4497087299823761,0.4818219840526581,-0.12952406704425812,3294.021484375,1883.2867166837623,143.9235076904297,170.53341674804688,2406,27,2404,25,0,298.6145007237911,18.639804988854134,1056.9853216793852,20.0,30.0,1.5,30,R

75.3668441772461,102,94,2553,2563,21,31,2558.0779192107616,26.18216101862189,6.027926792710247,5.684724313390028,0.44041630147828315,2.5157487392425537,2.3202712535858154,0.5996289253234863,0.1668388992547989,0.17691141366958618,-0.025851234793663025,19589.1796875,23849.047265322457,424.2540283203125,483.6148681640625,2558,25,2558,25,0,298.63945935638446,18.638389810030798,1061.4572359232936,20.0,30.0,1.5,30,R

75.3668441772461,45,39,2485,2491,25,32,2487.942054540734,28.246233692221296,3.2917849398497037,3.1816264641320124,0.24653022058463137,1.8679704666137695,1.7274540662765503,0.6754941940307617,0.30555975437164307,0.31613925099372864,-0.04735295847058296,4924.72216796875,6584.854432990838,171.71945190429688,199.083251953125,2488,28,2488,28,0,298.62803990676315,18.639347048477973,1051.621860709642,20.0,30.0,1.5,30,R

75.3668441772461,142,129,2518,2531,20,32,2523.90493553584,25.93885886384687,7.816208294106843,6.954203450716335,0.6949387230335446,2.864078998565674,2.562706232070923,0.5078273415565491,0.1290861815214157,0.14508698880672455,-0.025799356400966644,36274.58984375,39867.38205488925,696.2275390625,762.168701171875,2524,25,2523,25,0,298.63388323585843,18.638663246358774,1069.1934798296315,20.0,30.0,1.5,30,R

75.3668441772461,25,23,1632,1637,29,34,1634.5490710014637,32.04428124579182,1.9506568920141927,1.859946033215797,0.5257464101944356,1.5598078966140747,1.1737130880355835,0.7423703670501709,0.5549249649047852,0.581989049911499,-0.3137185871601105,2567.19921875,8834.437433318217,137.7106170654297,168.10354614257812,1635,32,1635,33,0,298.48885659814977,18.647661185943843,1048.8833868119164,20.0,30.0,1.5,30,R

75.3668441772461,29,27,2023,2028,29,34,2025.3748758428767,31.496640473046543,2.131065433773192,1.9892036773978976,0.363798308938974,1.5590969324111938,1.299802303314209,0.6891195178031921,0.4843713641166687,0.5189146995544434,-0.17716987431049347,3137.79638671875,15091.913644835613,154.71214294433594,201.96786499023438,2025,31,2025,31,0,298.5526156674969,18.64404666184179,1049.9708570419534,20.0,30.0,1.5,30,R

75.3668441772461,95,89,1942,1953,26,36,1947.1646704213342,30.510188809437622,5.980956556703038,5.195537436880333,1.3007997477302418,2.6357226371765137,2.056565284729004,0.6387993097305298,0.17682600021362305,0.2035571187734604,-0.0885433778166771,18275.66796875,21809.923736145145,431.17669677734375,471.9764709472656,1947,30,1947,30,0,298.5398467411385,18.64460180322967,1056.7886511883933,20.0,30.0,1.5,30,R
