thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,RA,Dec,FluxErr,InnerRad,OuterRad,Gain,ReadNoise,Filter

78.51609802246094,52,46,2338,2351,0,4,2344.593090414576,1.3020591694894232,8.67148837804907,1.3624787624365728,0.174626964919943,2.9454469680786133,1.1654651165008545,0.02387385442852974,0.11561887711286545,0.7358556985855103,-0.02963741309940815,8988.0556640625,9702.223107862865,333.98980712890625,487.9405517578125,2345,1,2345,0,2,298.60913582244194,18.63716223749265,808.6976505917233,20.0,30.0,1.5,30,R

78.51609802246094,83,75,100,120,0,5,111.02771968745576,1.5815019346564898,19.078665362764866,1.9110003257731702,0.5854307634074374,4.370195388793945,1.3751580715179443,0.03404805436730385,0.05291195586323738,0.5282518863677979,-0.03241892531514168,11890.33984375,15450.409705956488,283.52276611328125,352.41229248046875,112,1,111,0,2,298.2445824247697,18.65726143894864,822.200481575041,20.0,30.0,1.5,30,R

78.51609802246094,37,32,1498,1504,1,6,1500.8765621127616,3.4616179872688515,3.0194063938473032,2.432949852552329,0.7538583908748455,1.8801747560501099,1.3846657276153564,0.5999172925949097,0.35896065831184387,0.44548723101615906,-0.22245053946971893,4393.5595703125,10398.532945597564,164.4423370361328,204.54257202148438,1501,3,1501,4,0,298.4714824113041,18.645116500038576,878.1400704028783,20.0,30.0,1.5,30,R

78.51609802246094,154,146,1419,1439,0,9,1429.555245946628,2.0557085359303655,15.471785548680927,3.502967060841349,0.9160033757656727,3.9422688484191895,1.8529082536697388,0.07594305276870728,0.06565015763044357,0.2899613678455353,-0.03433418646454811,72914.8828125,86861.14647488903,1962.513671875,2618.70654296875,1429,1,1429,0,2,298.45982910103737,18.645541058824023,862.834918224551,20.0,30.0,1.5,30,R

78.51609802246094,155,149,547,562,3,15,554.0140523839674,9.26293201651336,12.599059435750178,7.72049126986748,4.364649052316231,3.893558979034424,2.271507978439331,0.5305832028388977,0.09870129823684692,0.16107051074504852,-0.11159821599721909,36023.5078125,30411.756095366014,523.3029174804688,572.5364379882812,553,8,554,9,0,298.31698138795366,18.6545004555044,1050.6624316910768,20.0,30.0,1.5,30,R
