thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,RA,Dec,FluxErr,InnerRad,OuterRad,Gain,ReadNoise,Filter
89.91096496582031,22,19,1828,1833,27,32,1830.5400889365408,29.47116516402204,2.0467796196025407,1.6896246063007192,0.8838004163112618,1.6642906665802002,0.9831280708312988,0.6857121586799622,0.6311196088790894,0.7645264863967896,-0.6602457761764526,2568.483154296875,8080.098774957811,150.09982299804688,202.35528564453125,1831,29,1831,29,0,298.52778458627455,18.64649499999239,1049.2838407369986,20.0,30.0,1.5,30,R

89.91096496582031,5,5,472,473,33,35,472.5772826603065,33.798104643207495,0.24402739041595156,0.5166420966279958,0.11133086073554244,0.7458751797676086,0.4520394802093506,1.2283567190170288,4.544694900512695,2.1466116905212402,-1.9586665630340576,511.99017333984375,8147.862035173024,115.73118591308594,166.60968017578125,472,34,472,34,0,298.30619827603056,18.659320449791878,1047.7174022961826,20.0,30.0,1.5,30,R

89.91096496582031,113,100,682,695,26,37,687.6485847663869,31.534845867477667,9.210857637419483,7.327777386270977,4.395068115648904,3.5726888179779053,1.942814826965332,0.6798797845840454,0.1520964503288269,0.191181942820549,-0.18244938552379608,22668.56640625,32744.564980392686,388.15399169921875,433.03619384765625,687,31,687,31,0,298.341290096802,18.657056588751296,1056.4389390089052,20.0,30.0,1.5,30,R

89.91096496582031,64,55,527,538,32,40,532.9042397350726,35.68380578881084,7.346357461077318,4.5177561602564555,3.691663542829467,3.144099712371826,1.4066808223724365,0.602468729019165,0.23096118867397308,0.3755677342414856,-0.37745773792266846,8978.1357421875,16893.697367684494,222.77703857421875,253.116455078125,532,35,533,35,0,298.31606602755124,18.659075205599596,1054.7462751488051,20.0,30.0,1.5,30,R

89.91096496582031,136,125,2903,2915,28,41,2909.3610858137604,33.62459860734429,6.731880218819882,8.117288617088818,-0.06394739770333757,2.849602460861206,2.5940189361572266,-1.5247689485549927,0.14855802059173584,0.12320306897163391,0.0023406583350151777,37964.8203125,45016.343797742535,697.0010986328125,761.4564208984375,2910,33,2910,33,0,298.7037605161928,18.637359385553488,1061.5633773634222,20.0,30.0,1.5,30,R

89.91096496582031,72,67,1911,1920,33,42,1915.658690907161,37.4799816707152,4.726510269771676,4.707471685257307,1.126417114204795,2.4173226356506348,1.894870400428772,0.7811728119850159,0.22436727583408356,0.2252746820449829,-0.10737446695566177,12197.7841796875,18660.998752764022,310.49578857421875,351.62103271484375,1915,37,1915,38,0,298.5417486255412,18.646964315809086,1052.4635151392265,20.0,30.0,1.5,30,R

89.91096496582031,40,36,2780,2785,40,47,2782.55029772037,43.921995459903385,2.3194860507635697,3.4956976088899143,0.22383754772682884,1.880652666091919,1.509413480758667,1.3889573812484741,0.43381065130233765,0.28784462809562683,-0.055555783212184906,5147.53369140625,11178.88478608831,185.75668334960938,230.787109375,2783,44,2782,43,0,298.6831887897709,18.640104272302057,1050.3178641529043,20.0,30.0,1.5,30,R
